ticket_id,text,category,priority,estimated_hours
TW_4896,please make this stop,general_inquiry,medium,1.4
TW_4899,we want to make sure you have a working battery have you had a chance to update to the latest 111,general_inquiry,medium,3.1
TW_4900,i have and my battery life has become even worse,general_inquiry,medium,2.0
TW_4902,lets look into this further in dm,general_inquiry,medium,1.7000000000000002
TW_4901,please fix the battery issues in ios 11,general_inquiry,medium,1.8
TW_4904,wed like to have you backup and update your iphone to ios 111 and let us know if that helps,general_inquiry,medium,3.0
TW_4905,ive updated to ios 111 just now i shall check out these wifi hotspots tomorrow and later in the week,general_inquiry,medium,3.0
TW_4907,sounds good let us know the results in dm and well continue working with you there thanks again,general_inquiry,medium,2.8
TW_4906,the overlapping url over time on free wifi hotspots remains v1103 not a wifi problem two different hotspots shown,general_inquiry,medium,2.9000000000000004
TW_4910,we want your apple watch to keep up with you at the gym to begin which watchos is installed,general_inquiry,medium,2.9000000000000004
TW_4911,running 40 41 showed up as an update this morning installing it as i type all was fine re battery prior to 40 fingers crossed,general_inquiry,medium,3.5
TW_4912,series1 would consistently get 18 hrs per charge prior to last update now 1213 hrs maxdied gym 2nite wtf,general_inquiry,medium,2.9000000000000004
TW_4914,wed like to help lets take this to dm and well explore ways to provide you assistance,general_inquiry,medium,2.7
TW_4915,dont complain a lot about but when battery iphone goes down 50 after using your phone for 30 minutes problems since update 11,general_inquiry,high,3.3000000000000003
TW_4916,wed like to help what ios version are you on,general_inquiry,medium,2.0
TW_4917,why my iphone keep dying at 30 quit playing games im not getting no new damn phone or iphone x,general_inquiry,medium,3.0
TW_4919,having a terrible time getting to move charges to a correct credit card 10 emails deep and have to keep explaining help,general_inquiry,medium,3.2
TW_4921,so my 12 ride just turned into 387 really,general_inquiry,medium,1.9
TW_4923,how do you add a driver,general_inquiry,medium,1.6
TW_4925,ur team messed up again lol,general_inquiry,medium,1.6
TW_4927,here to help please send us a dm with your email address with details so we can follow up,general_inquiry,medium,2.9000000000000004
TW_4926,ive been using the service for more than a year and never had any issues the last week ive been charged for ur drivers mistakes,general_inquiry,medium,3.5
TW_4928,also can you let me know what time this was around so i can question this kind regards kirsten 22,general_inquiry,medium,3.0
TW_4929,from recollection approx 1130am 311017,general_inquiry,medium,1.5
TW_4930,22 cafe 3 members of staff and i am served this,general_inquiry,medium,2.1
TW_4932,hi rob oh my i can see why this has bothered you can you please provide a name or description of the colleagues 12,general_inquiry,medium,3.4000000000000004
TW_4933,middle aged white female drkbrown hair tied in a bun local accent young white male dark hair in the background,general_inquiry,medium,3.0
TW_4934,hi there i am so sorry to learn about this if possible would you be able to dm us and elaborate on this issue ty callum,general_inquiry,medium,3.6
TW_4935,awful service call cust and an hour on the phone gets absolutely no where lied to ignored abused doing well there,general_inquiry,medium,3.1
TW_4937,hi shannon sorry to hear this i understand how frustrating this must be id like to look in to this further for you 12,general_inquiry,medium,3.4000000000000004
TW_4938,yea n u gotta be 17 to drive and my car is at your pump,general_inquiry,medium,2.5
TW_4940,thank u to the woman at who idd me for fuel on my way home from work,general_inquiry,medium,2.7
TW_4942,hi raymond im unsure why this change has been applied but id be happy to query this for you if youd like 12,general_inquiry,medium,3.3000000000000003
TW_4943,why has started putting the price on the shelves in such a big font its like an assault on your eyes,general_inquiry,medium,3.1
TW_4945,gracias por la informacin quirino por favor contacta con nuestros colegas de servicio al cliente para una atencin personalizada y puedan darte informacin precisa sobre tu paquete lo puedes hacer a travs del siguiente enlace lc,general_inquiry,medium,4.6
TW_4946,excelente servicio recib mis paquetes hace un par de minutos,general_inquiry,medium,2.0
TW_4948,nos alegra saberlo quirino te agradecemos que nos hayas contactado y esperamos que puedas disfrutar de tu compra quedamos a tu servicio saludos pc,general_inquiry,medium,3.4000000000000004
TW_4947,solo dice en reparto pero no tiene un nmero de contacto con el repartidor que es de amazon services,general_inquiry,medium,2.9000000000000004
TW_4949,quirino al ingresar al correo de confirmacin de compra te aparecer un enlace en el cual esta el nmero de gua de tu pedido tambin puedes utilizar la siguiente informacin para contactar con el transportista pc,general_inquiry,medium,4.6
TW_4950,no como puedo contactarlo,general_inquiry,medium,1.4
TW_4951,hola quirino lamentamos cualquier confusin generada te has puesto en contacto con el transportista asignado a la entrega lc,general_inquiry,medium,2.9000000000000004
TW_4952,como puedo trackear si esta prximo a ser entregado un paquete que tiene fecha de hoy gracias,general_inquiry,medium,2.7
TW_4953,im sorry for the frustration wed like to investigate and escalate this to the correct team please send us your details here jp,general_inquiry,medium,3.3000000000000003
TW_4954,got 2 packages delivered today from via their amzl service one package gets dumped at leasing office which is not the address on package amp 1 package gets delivered to address on package which is my apartment 2 drivers different results i was home all day,general_inquiry,medium,5.6000000000000005
TW_4955,im sorry for the ongoing trouble with your deliveries have you had a chance to contact us about this if so what information or options were we able to offer sb,general_inquiry,medium,4.1
TW_4956,i have no option but to see if my delivery arrives on the scheduled date but i will contact customer services if it doesnt arrive on time,general_inquiry,medium,3.7
TW_4958,thanks for the additional information keep us posted on the arrival of your packages let us know if you have any further questions sw,general_inquiry,medium,3.4000000000000004
TW_4957,i swear amazon are trying to annoy me ive just ordered another package and had a shipped to wrong carrier facility message again and my order may be delayed 1st echo dot and then 3 packages lost and now another echo dot possibly delayed,general_inquiry,medium,5.4
TW_4959,hi there i am pleased to say that yes the store will be doing a midnight release as it is a 24 hour store thanks callum,general_inquiry,medium,3.6
TW_4960,thank you callum will it have to be preorder or will there be general sale,general_inquiry,medium,2.5
TW_4962,it will generally be made available for purchase its first come first serve mart,general_inquiry,medium,2.4000000000000004
TW_4961,hi there will the tesco store in monkspath have copies of call of duty ww2 to buy at midnight release,general_inquiry,medium,3.0
TW_4963,could you dm me a description of the colleague you spoke with as well as a time you were in the store thanks peter 22,general_inquiry,medium,3.5
TW_4966,i have responded to your dm kirsty ty jayne,general_inquiry,medium,1.9
TW_4967,do you feel better after your wee rant,general_inquiry,medium,1.8
TW_4968,yeah its always fun making men stop mid pee,general_inquiry,medium,1.9
TW_4965,nothing sort it fucking out tesco,general_inquiry,medium,1.6
TW_4970,reasons other than changing a baby i believe they are toilet trained and had no reason to be there your staff witnessed this and did,general_inquiry,medium,3.5
TW_4971,finally the old lady got access to the aforementioned disabled loo oh and ps three teenage girls used your babychange facilities for,general_inquiry,medium,3.2
TW_4972,by then the unfortunate man regained his stream i washed my hands five times because i had to put the mens toilet seat down and,general_inquiry,high,3.5
TW_4973,mother had moved the barrier aside to the ladies to use the facilities there the rest either died of renal failure of had also scuttled,general_inquiry,medium,3.5
TW_4974,kinder to her wait time two the nice elder lady was very calmly calling out the lackadaisical approach by the staff and three my dear,general_inquiry,medium,3.5
TW_4975,reporting back to my ladies my comrades in urination frustration one of them had scuttled assuming the waddle to the main mall would be,general_inquiry,medium,3.4000000000000004
TW_4976,the public stop midstream in appropriate halloween terror as he realised their was a lady no less a mere 15 meters behind him on,general_inquiry,medium,3.4000000000000004
TW_4977,loo by which point i had not only used a cubicle in the mens room i had also washed my hands and witnessed an unfortunate male member of,general_inquiry,medium,3.8000000000000003
TW_4978,out of action seriously a fucker could have been dead and it took staff a further ten minutes of screwing around to unlock the disabled,general_inquiry,medium,3.5
TW_4979,from within and surely surely with a scrap of sense wouldnt think to foolishly lock this disabled access bathroom with the ladies being,general_inquiry,medium,3.3000000000000003
TW_4980,was in appallingly desperate need was someone dead or unconscious in that toilet there was a legit concern for there was not a sound,general_inquiry,medium,3.4000000000000004
TW_4981,be seen or heard i alerted some staff because hey ladies need to pee there was an older woman there and also my immunodeficient mother,general_inquiry,medium,3.5
TW_4982,the staff where alerted to this after about six of us waited outside the disabled loo thinking someone was in there alas nobody was to,general_inquiry,medium,3.5
TW_4983,so i used the mens loo in silverburn tonight and let me tell you why ladies toilet was closed off disabled toilet was locked,general_inquiry,medium,3.4000000000000004
TW_4984,hey there i see exactly what you mean there is certainly nothing welcoming about that 12,general_inquiry,medium,2.6
TW_4985,who doesnt love new entrance look and feel what says welcome more than a cage full of rubbish,general_inquiry,medium,2.8
TW_4988,thanks for sharing your feedback with us travis we will be sure to share your concerns with leadership hkc,general_inquiry,medium,2.9000000000000004
TW_4989,well this sure makes for an easy connection it seems i always get them at the least necessary times though,general_inquiry,medium,3.0
TW_4990,my apologies wendy you may call reservations at one of the worldwide locations listed here aab,general_inquiry,medium,2.6
TW_4991,your contact website isnt working it kept telling me to enter my street address even though it was there how can i contact you,general_inquiry,medium,3.4000000000000004
TW_4992,hi lia thanks for reaching out if you can please dm us here id be happy to assist you tjn,general_inquiry,medium,3.0
TW_4993,is it possible to receive a copy of a boarding pass from an old flight i need it for business,general_inquiry,medium,3.0
TW_4994,hey we have more info about this here give us a shout if you have any questions rh,general_inquiry,medium,2.8
TW_4995,that stinks can you make it a feature off by default that i can enable,general_inquiry,medium,2.5
TW_4998,we hear you we cant make any promises but well pass your feedback onto the right folks rh,general_inquiry,medium,2.8
TW_4999,i used to use that feature as an example of great ux,general_inquiry,medium,2.2
TW_5000,we understand dont worry well let the right team know its something youd like to see again ns,general_inquiry,medium,2.8
TW_4996,i cant fathom why youd get rid of such an unique useful feature us heavyusers feel truly alienatedbetrayed please make this right,general_inquiry,medium,3.2
TW_5001,hey paula we appreciate your feedback dont worry well let our devs know this is something youd like to see again gk,general_inquiry,medium,3.2
TW_5002,i wouldnt go so far clearly we were in the minority everyone i showed the feature to loved it maybe it wasnt well marketed,general_inquiry,medium,3.4000000000000004
TW_5003,i will though if they already have the code they could hide it in an advanced settings area maybe a community advanced settings area,general_inquiry,medium,3.4000000000000004
TW_5004,brilliant please keep me updated much appreciate it still hoping they will bring it back in full on the next update,general_inquiry,medium,3.1
TW_5005,the truth is although spotify cares theyve obviously already found the feature to not be useful to the masses we are outliers,general_inquiry,medium,3.2
TW_5006,were sorry if you feel that way in any case we appreciate your feedback on this feel free to tweet us if theres anything else gk,general_inquiry,medium,3.6
TW_4997,what happened to the ios tap and hold to preview a song feature i loved it for queuing songs to a playlist,general_inquiry,medium,3.2
TW_5007,hey the cavalrys here could you confirm the ios and spotify version youre using well see what we can suggest kb,general_inquiry,medium,3.1
TW_5008,spotify 8425906 and ios 11,general_inquiry,medium,1.5
TW_5010,got it is this happening on 3g4g wifi or both do you get the same issue when you use spotify on other devices kb,general_inquiry,medium,3.4000000000000004
TW_5011,no just on my phone since i installed ios 11 mostly on 3g4g its very random when it decides not to work,general_inquiry,medium,3.2
TW_5012,are you getting any error messages when it happens is it happening when youre using earphones or even without them pl,general_inquiry,medium,3.1
TW_5013,nothing same problem seems to be happening to a lot of people,general_inquiry,medium,2.2
TW_5014,we understand can you check if the steps here do the trick pl,general_inquiry,medium,2.3
TW_5016,hmm can you dm us your accounts email address or username well take a look backstage km,general_inquiry,medium,2.7
TW_5009,same exact issue sound wont play more than 50 although i have it on full,general_inquiry,medium,2.5
TW_5017,the buttons on my headphones dont pause my music anymore is this a spotify or an ios 11 issue,general_inquiry,medium,2.9000000000000004
TW_5019,hey lauren can you dm us your accounts email address or username well take a look ns,general_inquiry,medium,2.7
TW_5020,btw i have a confirmation email to say my email address was updated then got an email to say my subscription had been cancelled,general_inquiry,medium,3.4000000000000004
TW_5021,i cant log into my account as its saying my password is incorrect but its the same one ive used for years i updated my email address but its saying i dont have an account registered to that address,general_inquiry,medium,4.9
TW_5022,2 with anything else lo,general_inquiry,medium,1.5
TW_5023,theyre back now i was on my phones 4g earlier i dont know what happened but when i connected to my wifi it returned thank you though,general_inquiry,medium,3.7
TW_5025,hey helps here can you try logging in on another device or the web player are you seeing your songs jp,general_inquiry,medium,3.1
TW_5026,all of my songs disappeared from my songs theyre still in the playlist but im not able to view them,general_inquiry,medium,3.0
TW_5027,hey there can you tell us more about whats happening exactly well see what we can suggest ar,general_inquiry,medium,2.8
TW_5028,doesnt show in lock screen cant adjust volume of phone isnt unlocked also,general_inquiry,medium,2.3
TW_5030,thanks for the info could you try logging out gt restarting your device gt logging back in to see if it helps keep us posted ar,general_inquiry,medium,3.6
TW_5031,works blame ios update,general_inquiry,medium,1.4
TW_5032,glad to hear everythings working okay now if theres anything else we can help you with just give us a ch,general_inquiry,medium,3.1
TW_5029,the new ios is making your app way less usable would fancy walking around with a boom box after this update,general_inquiry,medium,3.1
TW_5033,hey there can you let us know which device and operating system youre using well see what we can suggest nq,general_inquiry,medium,3.1
TW_5034,can you stop spamming me with would you like to open waze fuck,general_inquiry,medium,2.3
TW_5035,can you let us know your flight number wed like to feed this back 22 danih,general_inquiry,medium,2.6
TW_5036,it was the 1035am from edinburgh to heathrow we finally left around 2pm not impressed ba,general_inquiry,medium,2.6
TW_5038,we understand how this impacts on your day and were genuinely sorry22corry,general_inquiry,medium,2.2
TW_5040,thats funny when we finally got on the plane the pilot told us it was an engine fault,general_inquiry,medium,2.8
TW_5041,thats strange amy sorry for the confusion caused rach,general_inquiry,medium,1.9
TW_5039,please accept our apologies amy ba1441 was delayed due to a late incoming aircraft 12,general_inquiry,medium,2.5
TW_5037,not overly delighted at the long delay from edinburgh today nor the lack of information as to why or that im not home yet,general_inquiry,medium,3.4000000000000004
TW_5044,were so jealous we wish we could have got a cuddle too thanks for your post danih,general_inquiry,medium,2.7
TW_5045,managed a quick cuddle with our four legged passenger before his 56 flight from jnb to lhr he was very comfortable,general_inquiry,medium,3.1
TW_5048,booking reference email address and contact telephone number 22 oliver,general_inquiry,medium,2.0
TW_5049,help just booked a flight seconds ago and now see i have added an extra letter to end of a pax name is there a way to fix or one letter extra ok,general_inquiry,medium,4.300000000000001
TW_5051,hi colin so pleased you and your teapot had a great flight with us we hope we can welcome you both on board again soonjo,general_inquiry,medium,3.5
TW_5052,me and my teapot had a pleasant flight with to muc this evening thank you,general_inquiry,medium,2.5
TW_5053,your date of birth we can contact our executive team who will be in contact to help as soon as possible 22 oliver,general_inquiry,medium,3.3000000000000003
TW_5054,thanks for your reply oliver my twitter wasnt working very well last night so i telephoned the executive club,general_inquiry,medium,2.9000000000000004
TW_5056,further jane 22,general_inquiry,medium,1.3
TW_5057,were pleased to hear youve been able to contact our executive club team kelly please let us know if we can help you with anything 12,general_inquiry,medium,3.6
TW_5055,my executive club account has been hacked please pm me,general_inquiry,medium,2.0
TW_5059,hi there you can still travel as long as you declared you wont have the card with you upon booking your tripjo,general_inquiry,medium,3.2
TW_5060,done online checkin but dont have the credit card can i still fly,general_inquiry,medium,2.3
TW_5061,happy halloween joe thanks for your fantastic post we hope you had an amazing evening danih,general_inquiry,medium,2.6
TW_5062,happy halloween decided to go with a logo this year p,general_inquiry,medium,2.1
TW_5063,youre welcome mark well pass on your lovely comments helen,general_inquiry,medium,2.0
TW_5064,massive thank you to victor de georgio for such amazing service bomlhr,general_inquiry,medium,2.2
TW_5042,were disappointed to hear youre flight was delayed amy were sorry you didnt receive much communication 12,general_inquiry,medium,2.7
TW_5065,hi daniel we wouldnt offer a complimentary upgrade for a cancelled flight who advised you to contact us helen,general_inquiry,medium,2.9000000000000004
TW_5066,ba0229 cancelled friday rebooked on ba293 told to call customer relations for complimentary upgrade but they are closed,general_inquiry,medium,2.8
TW_5067,please use this link and state about the issue also please try again online before contacting 22 oliver,general_inquiry,medium,2.8
TW_5068,is there a problem with server as trying to book flight and car gets a message sorry having problems,general_inquiry,medium,2.9000000000000004
TW_5069,hi tony an issue has been reported to our faults team i apologise the inconvenience caused if you would like to contact us 12,general_inquiry,medium,3.4000000000000004
TW_5070,we dont like to hear this chris did you report the damage within 7 days of receiving your bags helen,general_inquiry,medium,3.0
TW_5071,wasnt told i had to when speaking to ba conveniently forgot to tell me that very important fact,general_inquiry,medium,2.8
TW_5073,hi chris when you were speaking to someone about this did they give you any reference number jane,general_inquiry,medium,2.8
TW_5074,only our missing baggage claim number,general_inquiry,medium,1.6
TW_5075,flexibility on this please dm us your reference full name and email address thanks jane 22,general_inquiry,medium,2.6
TW_5077,flexibility,general_inquiry,medium,1.1
TW_5078,and silence returns,general_inquiry,medium,1.3
TW_5076,we can have a look at this chris however if the damage hasnt been reported within 7 days of receiving the bag we dont have any 12,general_inquiry,medium,3.7
TW_5079,fact ba broke the locks when they didnt need to just makes th while more disgraceful,general_inquiry,medium,2.6
TW_5080,communication is that slow it is unbelievable about a week for a reply,general_inquiry,medium,2.3
TW_5081,simple fact been home 2 months and you still havent paid me for expenses i incurred due to the delayed bags,general_inquiry,medium,3.1
TW_5082,but i wasnt told i had too dont expect a company like ba to be dishonourable,general_inquiry,medium,2.6
TW_5072,lost opt luggage for over a week then broke out cases now refuses to pay for the damages they causeddisgraceful,general_inquiry,medium,3.0
TW_5084,ba016 from sydney,general_inquiry,medium,1.3
TW_5087,were sorry youre unhappy with the catering service on board your flight sierra can you let us know your flight number danih,general_inquiry,medium,3.2
TW_5090,135 hour flight amp this is all i was given for first class breakfast no soymilk for tea or hot meal disgraceful,general_inquiry,medium,3.2
TW_5085,hi sierra again were sorry youre unhappy with our catering service if you can please send dm with your full name 12,general_inquiry,medium,3.2
TW_5091,were unaware of any issues indur did you manage to get through to us youd usually have a discount showing under bolt ons within your my o2 account can you please check this and let us know feel free to drop us a dm,general_inquiry,medium,5.4
TW_5092,i have got through amp nikita explained to me that the bills will update in the next 3 days i will keep an eye on it amp let you know,general_inquiry,medium,4.0
TW_5094,ah no worries keep us informed were always happy to help,general_inquiry,medium,2.1
TW_5093,i placed an order on friday for 20 for 20gb with 3 months free sim only thru live chat when i look at my account it shows 33 per month and i cant talk to anybody on live chat now is it down,general_inquiry,high,5.3
TW_5095,please erase your last tweet as it was sent publicly we can continue this conversation via dmjv,general_inquiry,medium,2.7
TW_5097,i can help with any issues youre having would you please send us a dm with your account infojv,general_inquiry,medium,2.9000000000000004
TW_5098,i recorded everything i will go to court it is very shame comcast they have horrible agent,general_inquiry,medium,2.7
TW_5099,lost power in the storm visit us at participating xfinity stores across new england to recharge your devices,general_inquiry,medium,2.8
TW_5107,hello please dm me your full address so i can provide an update on your services for you thanksjc,general_inquiry,medium,2.9000000000000004
TW_5108,internet has been down for almost 30 mins now,general_inquiry,high,1.9
TW_5109,hi i am sorry to hear about the internet issues can you please dm me your address or phone number so i can help sdl,general_inquiry,medium,3.5
TW_5110,internet drops periodically for a couple minutes at a time app says internet is fine how can i fix this,general_inquiry,medium,3.0
TW_5111,i can look into your service issues please dm me your account info and i will be happy to help gr,general_inquiry,medium,3.1
TW_5112,please get service back in new hampshire not like there is a world series to won tonight or anything,general_inquiry,medium,2.9000000000000004
TW_5113,hello just checking in to see if you still want to cancel xfinity services go,general_inquiry,medium,2.5
TW_5114,how come when i call your automated system will allow me to add services but not cancel them please contact me to resolve,general_inquiry,medium,3.3000000000000003
TW_5116,thanks for reaching back out to us if your item is not eligible for replacement you can still return the item for a full refund instead you can view your replacement andor return options here bn,general_inquiry,medium,4.6
TW_5117,i would like it replaced not refunded but the sale is over and doesnt look like you have it in stock at the site what are my other options,general_inquiry,medium,3.9000000000000004
TW_5118,im sorry your items arrived in these conditions lets explore your return or replacement options here gg,general_inquiry,medium,2.7
TW_5119,who packages these games ordered to games and both came rattling inside their cases one is broken games may have suffered scratches,general_inquiry,high,3.2
TW_5120,id like to have a member of our team ensure this is escalated to the correct teams for investigation when you have a moment please send us as many details as possible here sb,general_inquiry,medium,4.4
TW_5121,its now a police matter you could check the police report,general_inquiry,medium,2.1
TW_5123,wed like to make sure this is addressed eric would you tell us more about what happened am,general_inquiry,medium,2.8
TW_5124,amazon delivery guy refused to give the police his id and suddenly started sounding like an attorney good grief,general_inquiry,medium,2.9000000000000004
TW_5125,i was just assaulted by an amazon delivery person,general_inquiry,medium,1.9
TW_5126,i understand your frustration our team would like a chance to address this concern at your convenience include your details here sj,general_inquiry,medium,3.2
TW_5127,and you guys have officially lost me as a customer was promised todaywas never shipped give me my refund please so i may take my business else where,general_inquiry,medium,3.8000000000000003
TW_5129,im truly sorry for the inconvenience we dont have access to your account via twitter wed like to help if we can please connect with us here so we can assist you mo,general_inquiry,medium,4.300000000000001
TW_5128,amzl us tracking id tba566517950000 it says delivered to mail room i checked the mail and the front offce the driver listed 1 package in that one package was my xlr cablesim missing the controller,general_inquiry,medium,4.5
TW_5130,im so sorry to hear your order was scanned as delivered when it wasnt wed like to help if we can just to confirm whos the carrier shown on your order here cc,general_inquiry,medium,4.300000000000001
TW_5131,the more i order from you guys the more im going to stop being a customeryour drivers are useless once again they marked a package delivered when it clearly wasnt i received one of two packages yet they were both marked delivered 3 times in 1 month,general_inquiry,medium,5.7
TW_5132,im sorry for the frustration wed love to help but are unable to access your amazon account via twitter you can view the latest tracking information for your order including if it has shipped here lr,general_inquiry,medium,4.6
TW_5133,no i cant check it shows nothing and customer service rep was no help,general_inquiry,medium,2.4000000000000004
TW_5135,if you would like to contact our support team via phone please give us a call so we can review these details with you 18662161072 wm,general_inquiry,medium,3.6
TW_5134,still dont know if my order has shipped or not but at least im a good person,general_inquiry,medium,2.7
TW_5136,im sorry you have received your item can you please tell us the intended delivery date stated in your order confirmation email ac,general_inquiry,medium,3.3000000000000003
TW_5137,wheres my pc case amazon are loss memes organic,general_inquiry,medium,1.9
TW_5138,im sorry for this wait has the tracking information on your order updated deliveries continue through to 8pm so please keep us in the loop on your orders arrival thank you do,general_inquiry,medium,4.2
TW_5139,just ordered lets see what gets here first my package from which has been on its way since 122am or the food,general_inquiry,medium,3.2
TW_5144,atm amazonty,general_inquiry,medium,1.2
TW_5148,very strange is your friend able to replicate the issue on his app you might also need to try uninstalling and reinstalling the app jp,general_inquiry,medium,3.5
TW_5149,trying to get a friends playlist on my amazon music app but it keeps giving me the following message,general_inquiry,medium,2.9000000000000004
TW_5154,appreciate your kind words dhiraj enjoy your weekend mk,general_inquiry,medium,1.9
TW_5155,thank you so much once again for kinds of word,general_inquiry,medium,2.0
TW_5157,youre welcome dhiraj,general_inquiry,medium,1.3
TW_5158,will you follow me on twitter,general_inquiry,medium,1.6
TW_5156,is one of the best app in the world,general_inquiry,medium,1.9
TW_5159,hit or retweet to get notified when the oneplus 5t sale begins exclusively on amazon stay tuned to get,general_inquiry,medium,2.9000000000000004
TW_5280,oh no im sorry to hear your order hasnt arrived have you had a chance to contact us about this issue if so what options were we able to provide we want to make sure this issue has been resolved for you bn,general_inquiry,medium,5.3
TW_5281,i got a refund but i wanna check to see if its actually lost,general_inquiry,medium,2.4000000000000004
TW_5282,okay amazon lost my package gr8,general_inquiry,medium,1.6
TW_5283,wed like to help in any way we can juan ive enabled direct messaging without providing personal or account information please tell us a little more about whats going on fd,general_inquiry,medium,4.1
TW_5284,im looking to reroute all my packages except 1 to a nearby amazon locker ill dm you now,general_inquiry,medium,2.8
TW_5286,thanks for the information weve responded to your dm gg,general_inquiry,medium,2.0
TW_5285,hey amazon please help me i hve tried calling and chatting with yall but keep hitting walls dm,general_inquiry,medium,2.8
TW_5289,kindly reach out our support team here for more details on account closure mk,general_inquiry,medium,2.4000000000000004
TW_5292,puedes tambin comunicarte a travs del siguiente enlace de contacto para que se revise tu caso pc,general_inquiry,medium,2.7
TW_5293,solicitud foto del estado de cuenta,general_inquiry,medium,1.6
TW_5294,hola lamentamos cualquier molestia ocasionada puedes contarnos lo sucedido lc,general_inquiry,medium,2.0
TW_5296,jamas volvere a comprar en v,general_inquiry,medium,1.6
TW_5297,hola val damon puedes hacer una prueba gratuita de prime video si nunca lo has usado accesa este enlace jj,general_inquiry,medium,3.0
TW_5298,que hueva tendr que ver vaselina por amazon prime video obvio me pasan una lana por promocionar prime video,general_inquiry,medium,2.9000000000000004
TW_5299,awesome enjoy bl,general_inquiry,medium,1.3
TW_5300,just had my first prime now delivery 2 hours flat,general_inquiry,medium,2.0
TW_5302,amazonprime,general_inquiry,medium,1.1
TW_5303,please try asking alexa to stop playing your music and then ask her to play your music again but without referencing the multiroom music group you were previously using jr,general_inquiry,medium,4.0
TW_5304,i have 2 echos and set up multi room music playback how do you switch back and forth between multi room audio and playing on only one sometimes i like whole house sometimes i dont want to wake up my wife,general_inquiry,medium,5.1000000000000005
TW_5122,you could ask the other amazon delivery driver who was there and then slinked away when i called the police i didnt get his name you should require ids,general_inquiry,medium,3.9000000000000004
TW_5306,gotcha let us know if you havent heard back from them on tuesday bl,general_inquiry,medium,2.4000000000000004
TW_5307,can do but that means i will miss out on black friday and cyber monday shopping,general_inquiry,medium,2.6
TW_5308,10 hours ago,general_inquiry,medium,1.3
TW_5309,can you tell us when this information was submitted account specialists can take up to 2 business days to investigate an account when the information has been sent ez,general_inquiry,medium,3.9000000000000004
TW_5311,did information get sent to our accounts specialists to look into when you contacted in do,general_inquiry,medium,2.6
TW_5312,still not working they sent me a link to reset the password try and sign in with new password and still locked out,general_inquiry,medium,3.3000000000000003
TW_5313,thanks for letting us know about this jon were here to help we can be reached 247 here please do keep us in the loop bl,general_inquiry,medium,3.6
TW_5315,someone keeps trying to buy playstation cards on my account having a hard time getting customer service,general_inquiry,medium,2.7
TW_5317,danke fr die schnelle antwort ja ich werde mal nachfragen was da schiefgelaufen sein soll ihnen auch einen schnen abend noch,general_inquiry,medium,3.1
TW_5318,bei unzustellbaren sendungen wird gewhnlich nach bearbeitung der retoure eine erstattung veranlasst den grund knnen wir von hier aus leider nicht einsehen bei fragen hierzu kannst du dich gerne per emailtelefon an unseren kundenservice wenden schnen abend mh,general_inquiry,medium,4.800000000000001
TW_5319,ach schau an meine bestellung war unzustellbar was ist da denn passiert bekomme ich mein geld nun wieder,general_inquiry,medium,2.8
TW_5320,listen adfree with unlimited skips with music unlimited stream on rr,general_inquiry,medium,2.1
TW_5321,for now at least until prime music starts shitting on its subscribers just like,general_inquiry,medium,2.4000000000000004
TW_5322,will i be forced to listen to ads on amazon music unlimited the way im now forced to view them on,general_inquiry,medium,3.1
TW_5323,get 3 months of amazon music unlimited for only 099 limited time only,general_inquiry,medium,2.3
TW_5326,prime shipping refers to transit time after your orders ship in working days some orders require additional processing and handling the delivery date shown at checkout is the most accurate lr,general_inquiry,medium,4.1
TW_5327,but why has every item got 3 days processing time when its usually next day,general_inquiry,medium,2.5
TW_5329,some deliveries may take slightly longer than usual you can read more information on here ki,general_inquiry,medium,2.6
TW_5328,trying to place an order this happened before and deleting and rentering my address fixed it but now its across multiple prime accounts to the same address,general_inquiry,medium,3.7
TW_5330,hi there im sorry for the delivery troubles just to confirm are you trying to place an order right now or is this an ongoing issue are we missing the promised delivery dates here dw,general_inquiry,medium,4.5
TW_5331,live chat down in the uk and as a prime member i cannot t get any items delivered before tuesday whats going on,general_inquiry,high,3.3000000000000003
TW_5332,hello let me do some research on the account to see what is causing this problem please dm for assistance thank you dp,general_inquiry,medium,3.3000000000000003
TW_5333,no internet all day again third day with issues what is your solution,general_inquiry,medium,2.3
TW_5334,were glad that our team was able to help have a fantastic evening,general_inquiry,medium,2.3
TW_5335,just sent me an email giving me 20k miles for a flight delay i complained about on twitter nice job my friends,general_inquiry,medium,3.2
TW_5336,please meet me back in dm well work on this together zachricketts,general_inquiry,medium,2.2
TW_5337,i dont mean to be rude to you or anything its very frustrating i feel like you guys dont want me back,general_inquiry,medium,3.2
TW_5338,hi any updates on porting the numbers over see you in the dms,general_inquiry,medium,2.3
TW_5341,weve received your dm amp i just responded i look forward to chatting mariahdaigle,general_inquiry,medium,2.4000000000000004
TW_5342,one more question please,general_inquiry,medium,1.4
TW_5339,john i am finally am back on tmobile your team was great in helping me port back please note zach r mariah d and jason y were great in helping me,general_inquiry,medium,4.1
TW_5340,everybody is making everybody go to store to get problems fix dont tweet them 8hours over 3 days trying to come back,general_inquiry,medium,3.2
TW_5343,we sure can send us a dm and we can chat we are here for you michaelphillips,general_inquiry,medium,2.7
TW_5344,can someone answer a question,general_inquiry,medium,1.5
TW_5345,oh no even with tapping the link and then the box in the link lets try again mikevance,general_inquiry,medium,2.8
TW_5346,says i cant dm you,general_inquiry,medium,1.5
